ratemyprof_id,first_name,last_name,num_of_ratings,overall_rating,tDept
17341,Kemper,Lewis,31,4.0,Engineering
17341,Kemper,Lewis,31,4.0,Engineering
17341,Kemper,Lewis,31,4.0,Engineering
17341,Kemper,Lewis,31,4.0,Engineering
506760,Mingliang,Li,20,2.4,Economics
506760,Mingliang,Li,20,2.4,Economics
506760,Mingliang,Li,20,2.4,Economics
506760,Mingliang,Li,20,2.4,Economics
506760,Mingliang,Li,20,2.4,Economics
506760,Mingliang,Li,20,2.4,Economics
506760,Mingliang,Li,20,2.4,Economics
506760,Mingliang,Li,20,2.4,Economics
506760,Mingliang,Li,20,2.4,Economics
506760,Mingliang,Li,20,2.4,Economics
506760,Mingliang,Li,20,2.4,Economics
506760,Mingliang,Li,20,2.4,Economics
506760,Mingliang,Li,20,2.4,Economics
1846099,Chia-Wei,Liang,8,2.5,Economics
1846099,Chia-Wei,Liang,8,2.5,Economics
1846099,Chia-Wei,Liang,8,2.5,Economics
1846099,Chia-Wei,Liang,8,2.5,Economics
1846099,Chia-Wei,Liang,8,2.5,Economics
2608545,Dj,Licata,1,5.0,Art
1192944,D. T.,Liebel,6,4.9,Management
1192944,D. T.,Liebel,6,4.9,Management
1954071,David,Limbaugh,4,4.7,Philosophy
1113600,LI,Lin,8,2.7,Engineering
1113600,LI,Lin,8,2.7,Engineering
1113600,LI,Lin,8,2.7,Engineering
1113600,LI,Lin,8,2.7,Engineering
1113600,LI,Lin,8,2.7,Engineering
1113600,LI,Lin,8,2.7,Engineering
1113600,LI,Lin,8,2.7,Engineering
1113600,LI,Lin,8,2.7,Engineering
2650453,Paul,Linden-Retek,7,5.0,Law
2143014,Joan,Linder,2,3.0,Fine Arts
2457873,Andrew,Lindquist,3,5.0,English
1725507,Charlotte,Lindqvist,64,3.5,Biology
2479213,Charles,Lindsay,0,0,Business
1808351,Joel,Lindsey,7,4.3,English
1808351,Joel,Lindsey,7,4.3,English
2166945,Braden,Linn,19,4.4,Social Work
169406,Colin,Linsley,34,4.3,Economics
2395456,Lena,Lippe,0,0,Linguistics
2395456,Lena,Lippe,0,0,Linguistics
2701690,Mark,Lippman,3,4.7,Management
1841141,Julian,Lippmann,25,2.1,Engineering
975257,Rachel,Lipsky,3,2.5,Languages
1530962,Susan S.,Lisker,6,2.6,Social Science
2298440,Andrew,Lison,12,1.9,Education
1616803,Natalia,Litchinitser,3,4.7,Electrical Engineering
2494080,Tessa,Little,0,0,Classics
2287730,Monica,Litzenberger,60,2.6,Economics
1245976,Estella,Liu,3,4.8,Psychology
1245976,Estella,Liu,3,4.8,Psychology
1245976,Estella,Liu,3,4.8,Psychology
1245976,Estella,Liu,3,4.8,Psychology
1245976,Estella,Liu,3,4.8,Psychology
1245976,Estella,Liu,3,4.8,Psychology
1245976,Estella,Liu,3,4.8,Psychology
1245976,Estella,Liu,3,4.8,Psychology
1245976,Estella,Liu,3,4.8,Psychology
1245976,Estella,Liu,3,4.8,Psychology
1245976,Estella,Liu,3,4.8,Psychology
1245976,Estella,Liu,3,4.8,Psychology
1245976,Estella,Liu,3,4.8,Psychology
1245976,Estella,Liu,3,4.8,Psychology
1245976,Estella,Liu,3,4.8,Psychology
2786020,James,Livsey,1,1.0,Mathematics
2298812,Timothy,Liwosz,87,4.0,Chemistry
1183463,Christine,Lo Bue-Estes,2,3.2,Health Science
1897411,Michael,Lockett,2,4.0,Engineering
1286394,Kate,Loconti,2,3.0,Theater
1107581,Lindsey,Lodhie,7,2.5,Film
2775723,Jennifer,Loft,1,5.0,American Studies
1723612,Patricia,Logan-Greene,14,2.8,Social Work
1949362,Amanda,Lohiser,4,4.9,Communication
383878,Samuel,Lojacono,32,3.7,Social Science
1637946,Peter,Lombardi,8,3.9,Urban & Regional Planning
1093768,Michael,Lombardo,25,2.3,Management
1982338,Nikhil,Londhe,4,1.2,Computer Science
2618296,Gregory,Loney,5,3.2,Psychology
2316618,Valerie,Long,3,5.0,Classics
2316618,Valerie,Long,3,5.0,Classics
2316618,Valerie,Long,3,5.0,Classics
2316618,Valerie,Long,3,5.0,Classics
2267513,Dianne,Loomis,1,3.0,Nursing
1640096,Hector,Lopez,6,5.0,Psychology
1640096,Hector,Lopez,6,5.0,Psychology
764826,Christopher,Loretz,40,3.5,Biology
1578723,David,Lotempio,3,5.0,Social Science
1578723,David,Lotempio,3,5.0,Social Science
2168465,Jonathan,Lottes,8,2.5,Mathematics
1642782,Sarah,Louden,1,4.5,Music
1642782,Sarah,Louden,1,4.5,Music
2539236,Travis,Loughran,5,3.6,Psychology
1809606,Kristen,Lovejoy,3,3.0,Communication
1454538,James,Lowder,2,4.2,Architecture
2064256,Nicole,Lowman,2,4.5,English
1849362,Christopher,Lowry,3,4.3,Geology
255693,Xuehong,Lu,37,3.0,Languages
255693,Xuehong,Lu,37,3.0,Languages
255693,Xuehong,Lu,37,3.0,Languages
369317,Paul,Luce,58,3.5,Psychology
328331,Jeannette,Ludwig,21,3.6,Languages
328331,Jeannette,Ludwig,21,3.6,Languages
2543437,Nicole,Luke-Marshall,6,5.0,Biology
240102,Y G,Lulat,211,3.3,Ethnic Studies
136696,Carl,Lund,22,4.5,Engineering
1924020,Jianbo,Luo,2,2.0,Economics
1924020,Jianbo,Luo,2,2.0,Economics
1924020,Jianbo,Luo,2,2.0,Economics
1924020,Jianbo,Luo,2,2.0,Economics
1346460,Shannon,Lupien,15,4.5,Psychology
2368956,Monica,Lupion,13,3.7,Engineering
2040300,Nicholas,Lustig,18,3.3,Geography
1394919,Christopher M,Lynch,3,5.0,Music
206418,Arabella,Lyon,17,2.8,English
2077824,Megan,Lyons,4,4.5,Languages
1238488,Guangyu,MA,8,1.2,Economics
1238488,Guangyu,MA,8,1.2,Economics
1238488,Guangyu,MA,8,1.2,Economics
783529,Karen,Mac Cormack,8,4.0,English
2391947,Sean,Macdonald,7,4.7,Social Work
2391947,Sean,Macdonald,7,4.7,Social Work
2405751,Amy,Mace,1,1.0,Psychology
1524685,Sara,MacIe,2,4.0,Business
2620629,Ruth,Mack,3,5.0,English
421067,Scott,MacKay,19,3.3,Geography
421067,Scott,MacKay,19,3.3,Geography
1805280,Matthew,MacLean,7,5.0,Engineering
1716275,Jessica,MacNamara,1,4.5,Sociology
1988878,Andy,Macvie,5,4.2,Communication
2022506,Cyrus,Madnia,2,4.0,Mech.  Aerospace Engineering
1721714,Althea,Maduramente,2,3.5,Psychology
2165864,Janica,Magat,2,3.0,Political Science
1675823,Sam,Magavern,2,4.5,Law
1701509,Dennis,Maher,7,4.0,Architecture
1321046,Asif,Mahmood,18,3.2,Mathematics
2327432,Dipanjan,Maitra,3,4.7,English
2237639,Kristin,Maki,3,5.0,Communication
1833082,Robert,Makin,1,5.0,Physics
1656829,Martha,Malamud,4,4.3,Classics
2543583,Filippo,Malandra,0,0,Electrical Engineering
1895879,Lilliam,Malave,2,1.0,Languages
972827,Harish,Malhotra,0,0,Physics
972827,Harish,Malhotra,0,0,Physics
2584834,Grace,Malinowski,0,0,Nursing
1778590,Adam,Malka,8,3.8,History
1905844,Danielle,Mallare,4,4.5,Mathematics
1955213,J.D.,Mallen,12,5.0,Computer Science
1632063,Jayme,Malone,1,4.5,Languages
1632063,Jayme,Malone,1,4.5,Languages
1563267,Jayme,Maloney,2,5.0,Languages
1563267,Jayme,Maloney,2,5.0,Languages
1365760,C D,Mammen,11,4.4,English
1877134,Ankit,Manchanda,0,0,Business Analysis
1303019,Hariom,Manchiraju,3,3.3,Accounting
2294997,Gokul,Mandayam,2,4.0,Social Work
2060276,Johanna ,Mangahas Kutluhan ,16,3.0,Mathematics
1727155,Ajitpaul,Mangat,10,4.3,English
633620,Susan,Mangold,13,4.6,Law
1939973,Chad ,Mangum,6,5.0,Mathematics
2302871,Sarah,Mann,3,4.7,Film
883558,Jason,Manning,18,2.9,Mathematics
2011676,Majji,Manoranjan ,6,4.7,Mech.  Aerospace Engineering
162090,John,Mansfield,17,4.8,Theology
1548849,James,Mantell,7,4.7,Psychology
1938467,Dionyssis,Mantzavinos,18,4.7,Mathematics
2183114,Jodi,Maracle,3,4.7,Women's Studies
307609,Canio,Marasco,40,4.5,Chemistry
2477044,Carolyn,Marcille,0,0,Asian American Studies
1547921,Marta,Marciniak,6,2.8,History
819510,Isabel,Marcus,8,2.6,Law
1021405,Marsha,Marecki,1,1.5,Nursing
1467078,Efraht,Marguliet,1,3.5,English
2331949,Haniam,Maria,3,3.7,Biology
2507638,Diego,Marino,0,0,Mathematics
2507638,Diego,Marino,0,0,Mathematics
2689140,Richard,Marinos,16,1.5,Geology
177890,David,Mark,2,4.8,Geography
411754,Andrea,Markelz,69,2.5,Physics
1070814,Jason,Marley,16,4.4,English
2590742,Laura,Marris,1,5.0,English
730090,Elbert,Marsh,7,2.8,Engineering
2659217,Jocelyn,Marshall,0,0,English
2582301,Winston,Martey,1,5.0,Education
2294668,Christina,Martin,0,0,English
2294668,Christina,Martin,0,0,English
2294668,Christina,Martin,0,0,English
2314547,Angela,Martinez,1,5.0,Geology
2757659,Jill,Martiniuk,0,0,Engineering
2340255,Valentina,Marulanda Ospina,4,5.0,Languages
2212746,Simone,Marzani,3,3.3,Physics
2327987,Elizabeth,Masarik,0,0,History
2494966,Jaclyn Masci,Masci,4,1.8,Nutrition
2202178,Terry,Mashtare,4,5.0,Mathematics
2514095,Jessica,Mason,1,5.0,Women's Studies
2514095,Jessica,Mason,1,5.0,Women's Studies
1665448,Nick,Mastronarde,22,4.8,Electrical Engineering
2186981,Justin,Masucci,1,4.0,History
2580108,Naoki,Masuda,9,2.1,Mathematics
1491609,Lynn,Mather,4,2.1,Law
1069890,Edward,Matrak,3,2.2,Communication
765068,Franco,Mattei,12,2.5,Political Science
2275372,Deborah,Matteliano,1,3.0,Nursing
1112371,Donald,Matteson,6,4.3,Social Science
1112371,Donald,Matteson,6,4.3,Social Science
2758074,Patricia,Matthew,2,3.5,English
2624142,Nathan,Matthews,0,0,Theater
2624142,Nathan,Matthews,0,0,Theater
1153186,James,Mauck,14,4.0,Music
257446,Gail,Mauner,51,2.8,Psychology
1325655,Maxwell,Maxwell,3,2.0,English
1325655,Maxwell,Maxwell,3,2.0,English
1151069,Paul,May,1,5.0,Mathematics
869010,Roger,Mayne,3,4.7,Engineering
1903226,Timothy,Maynes,9,3.6,Business
225081,Patricia,Mazon,46,2.0,History
2204207,Shirley,Mazourek,1,3.0,Social Work
1835725,Alexander,Mazurek,3,5.0,History
1555438,Carla,Mazzio,7,4.9,English
2064470,Ndubueze,Mbah,8,3.6,History
2194513,Paul,McAfee,5,4.0,Business
2490632,Chelsey,Mccabe,6,4.7,Psychology
993079,Steve,McCaffery,14,3.3,English
949492,Leslie,McCain,6,2.2,Mathematics
2630089,Melissa,McCarron,4,5.0,Romance Languages & Lit
2290778,Allison,McCarthy,1,4.0,Humanities
2290778,Allison,McCarthy,1,4.0,Humanities
1021411,Patricia,McCartney,2,4.2,Nursing
1021411,Patricia,McCartney,2,4.2,Nursing
841016,Linda,McCausland,4,4.0,Nursing
250223,Martha,McCluskey,15,1.6,Law
1339649,Terrence,McCormack,1,2.0,Library Science
1212734,James,McCormick,0,0,Sociology
1696952,Timothy,McCorry,4,4.8,Social Science
1854889,Bonnie,McCracken,4,4.6,Communication
1755845,Aimee,McCrady,14,4.2,Writing
2218799,Willis,McCumber,8,3.0,English
225082,Patrick,McDevitt,59,3.6,History
2045395,Penelope,McDonald,5,2.6,Nursing
2045395,Penelope,McDonald,5,2.6,Nursing
2045395,Penelope,McDonald,5,2.6,Nursing
2609946,Angelyn,McDuff,0,0,Law
2463153,Mary,McElderry,0,0,Select department
1129578,Ann,McElroy,5,3.9,Anthropology
1642242,Michael,McGlin,3,5.0,Classics
782957,Michael,McGlone,13,3.9,Philosophy
1358660,C,McGrath,2,2.5,Philosophy
1358660,C,McGrath,2,2.5,Philosophy
18098,Donald,McGuire,84,3.8,History
2766594,Kathleen,McGurty,0,0,Classics
2064182,Caitlin,McIntyre,5,3.5,English
618303,James,McIver,21,2.0,Chemistry
1715632,Naomi,McKay,14,4.1,Psychology
2755855,Mia,Mckie,1,5.0,American Studies
501189,John,McKinnis,39,4.1,English
1915533,Amanda,McLaughlin,13,4.4,English
1832822,Dylan,McLean,2,4.2,Political Science
1832822,Dylan,McLean,2,4.2,Political Science
2601224,Matthew,McLeskey,0,0,Sociology
1274807,Katherine,McMahon,6,4.8,American Studies
1655221,Diane,McMullen,16,4.0,Social Science
1703433,Laticia,McNaughton,1,4.5,American Studies
2180705,Christopher,McNorgan,16,4.2,Psychology
2532387,Taylor,McPherson,1,1.0,History
2741061,Mary Ann,Mcquade,0,0,Management
2485767,Keith,McShea,1,5.0,Journalism
248171,Mary,McVee,6,4.2,Education
1811896,Jennifer,Mdurvwa,0,0,Languages
1502113,Joshua,Meddaugh,13,4.6,Political Science
468349,Scott,Medler,32,3.0,Biology
468349,Scott,Medler,32,3.0,Biology
1905749,Praveen,Meduri,9,4.6,Electrical Engineering
1321119,Jon D,Meeder,19,3.5,English
2365234,Kimberly,Meehan,39,4.6,Geology
1245289,Brendan R,Mehaffy,3,4.7,Law
2599864,Sharmeen,Mehri,1,5.0,English
2424549,Mani,Mehrvarz,7,4.0,Film
2535777,Cody,Mejeur,3,5.0,Film
1374729,Melinda,Mejia,7,4.9,English
1374729,Melinda,Mejia,7,4.9,English
396504,Christopher,Mele,117,4.2,Sociology
1702255,Thomas,Melendy,1,1.0,Nursing
1362873,Holly,Melgard,12,3.5,English
2147916,Tara,Melish,1,1.0,Law
1329531,Joseph,Meloche,4,1.5,Library Science
2717711,Gabriela,Memba,5,4.4,Psychology
200006,William,Menasco,23,2.0,Mathematics
2296270,Angela,Menditto,3,4.7,Philosophy
1907062,Niccolo,Meneghetti,8,2.7,Engineering
2444722,Jingjing,Meng,18,2.3,Computer Science
1937660,Shea,Menge,3,5.0,English
2727856,Aishwarya,Menon,1,3.0,Biology
2022529,Teuku Arckyansyah,Meraxa,7,4.8,Geography
2046235,Eduardo,Mercado,7,1.8,Psychology
187223,Edward,Mercado III,16,2.6,Psychology
2357188,Josh,Merlo,5,4.8,Philosophy
2507564,Eric,Merrell,5,3.2,Philosophy
2700757,Lauren,Merriman,0,0,Social Work
2042224,Peter,Mersich,1,4.0,Electrical Engineering
2722192,Bianca,Messinger,1,5.0,Writing
2463550,Sara,Metcalf,6,3.8,Geography
2463550,Sara,Metcalf,6,3.8,Geography
1620137,Lorrie,Metzger,75,2.5,Accounting
2259374,Anne,Meyer,0,0,Health Science
2259374,Anne,Meyer,0,0,Health Science
2259374,Anne,Meyer,0,0,Health Science
2259374,Anne,Meyer,0,0,Health Science
2259374,Anne,Meyer,0,0,Health Science
865404,Cassi,Meyerhoffer,14,4.1,Sociology
1977647,Reverien ,Mfizi,4,4.0,Political Science
2698168,Xianghang,Mi,7,1.6,Computer Science & Engineering
2199460,Karin,Michelson,3,5.0,Linguistics
2623594,Elizabeth,Mietlicki-Baase,9,2.8,Nutrition
1633820,Michele,Milano,5,1.5,Engineering
2780749,Marko,Miletich,0,0,Languages
1863999,Boyd,Millar,3,2.5,Philosophy
1925850,Amy,Millard,0,0,Social Work
248172,Susanne,Miller,5,5.0,Education
248172,Susanne,Miller,5,5.0,Education
248172,Susanne,Miller,5,5.0,Education
248172,Susanne,Miller,5,5.0,Education
248172,Susanne,Miller,5,5.0,Education
248172,Susanne,Miller,5,5.0,Education
248172,Susanne,Miller,5,5.0,Education
248172,Susanne,Miller,5,5.0,Education
248172,Susanne,Miller,5,5.0,Education
248172,Susanne,Miller,5,5.0,Education
248172,Susanne,Miller,5,5.0,Education
248172,Susanne,Miller,5,5.0,Education
1555179,James,Milles,15,2.7,Law
278370,Christina,Milletti,19,4.5,English
2332917,Michael,Mills,2,4.5,Learning Center
2572715,Albina,Minlikeeva,7,3.0,Health Science
1037623,Alexandra,Mislin,8,3.3,Management
1318813,Charles,Mitchell,2,4.8,Geology
827413,Vladimir,Mitin,13,2.1,Engineering
2184618,Adam,Mitts,7,5.0,English
2060226,Abedelaziz,Mohaisen,12,4.5,Computer Science
2453129,Mohamed Abdelsalam,Mohamed Awwad,0,0,Engineering
341801,Jemal,Mohammed-Awel,8,3.3,Mathematics
1858622,Satish,Mohan,10,3.2,Engineering
1858622,Satish,Mohan,10,3.2,Engineering
526795,Babak,Mohassel,9,5.0,Sociology
763188,Derek,Mohr,42,3.8,Economics
763188,Derek,Mohr,42,3.8,Economics
2294397,Pranabendu,Moitra,0,0,Geology
1245996,Elmer,Mojica,21,4.6,Chemistry
17347,Joseph,Mollendorf,28,3.8,Engineering
1998341,Jacob,Monaghan,7,4.8,Philosophy
1886672,Alberto,Monteagudo-Canales,6,5.0,Languages
2099748,Amanda,Montei,1,4.0,English
1283253,Goncalo,Monteiro,24,4.7,Economics
2604091,Michael,Montoro,7,2.0,Mathematics
733500,D. Joseph,Mook,45,3.0,Engineering
949506,Patrick,Moore,6,4.7,Languages
949506,Patrick,Moore,6,4.7,Languages
949506,Patrick,Moore,6,4.7,Languages
949506,Patrick,Moore,6,4.7,Languages
949506,Patrick,Moore,6,4.7,Languages
1955178,Gerald,Moote,3,3.6,Social Work
2257819,Michael,Morales,8,4.7,Biology
2370945,Marcos,Morales Valdez,2,1.0,Ethnic Studies
1472535,Michael,Moran,16,4.9,Philosophy
1339105,Peter B.,Morgan,87,3.8,Economics
1399430,Derek,Morh,5,3.2,Finance
1474532,Nicholas,Morris,3,3.7,English
2582304,Nicole,Morris Johnson,3,5.0,English
1187425,Janet,Morrow,15,2.8,Chemistry
1942672,Brian,Moseley,9,4.2,Music
899960,Gilberto,Mosqueda,3,3.3,Engineering
2243177,Lacy,Moss,0,0,Chemistry
594297,Susan,Moynihan,7,4.4,English
1898841,Alyssa,Mt. Pleasant,14,1.5,Transnational Studies
2168905,James,Muack,0,0,Music
1077898,Fait,Muedini,12,4.2,Political Science
1590599,Daniel,Muffoletto,2,5.0,Engineering
1290741,Nicolas,Mugavero,10,3.5,English
1143478,Rae,Muhlstock,7,4.9,English
1704786,Alok,Mukherjee,6,4.7,Physics
1849750,James,Mulcahy,37,2.3,Economics
2747049,Gary,Muldoon,1,1.0,Law
2747049,Gary,Muldoon,1,1.0,Law
2747049,Gary,Muldoon,1,1.0,Law
2180278,Pavankumar,Mulgund,6,4.0,Management
1693275,Deborah,Mulhbauer,0,0,Law
2387990,Maryam,Muliaee,2,5.0,Film
2637138,Kristen,Mullen,1,5.0,Romance Languages & Lit
1267414,Dalia,Muller,10,3.1,History
750810,Adam,Mullins,11,3.8,Psychology
1851445,Steven,Munoz,3,5.0,History
1711547,Manuel Jesus,Munoz Merchan,4,3.9,Languages
2206403,Christopher,Mure,3,5.0,Biology
1521324,Andrew,Murkin,10,3.0,Chemistry
1049567,Joseph,Murphy,3,4.5,Physics
2622033,David,Murphy-Longhini,0,0,Management
851925,William,Murray,4,5.0,Architecture
851925,William,Murray,4,5.0,Architecture
851925,William,Murray,4,5.0,Architecture
851925,William,Murray,4,5.0,Architecture
851925,William,Murray,4,5.0,Architecture
851925,William,Murray,4,5.0,Architecture
2631957,Nadine,Murshid,10,4.1,Social Work
2327889,Matthew,Murtha,2,3.0,Marketing
1301976,Joseph,Muscarella,8,4.4,Athletics
779342,Jennifer,Muslin,7,4.7,Classics
1315268,Athena,Mutua,8,2.4,Law
1315268,Athena,Mutua,8,2.4,Law
2176374,Daniel,Myers,11,4.3,Political Science
2411618,Valentyna,Mykula,0,0,Education
2106865,Jake,Nabasny,2,3.0,English
625003,Rakesh,Nagi,8,3.3,Engineering
2419063,Ahmed,Nagy,0,0,Communicative Disorders
2772589,Esha,Naidu,1,5.0,Psychology
1469679,Yunju,Nam,7,2.6,Social Work
1469679,Yunju,Nam,7,2.6,Social Work
1469679,Yunju,Nam,7,2.6,Social Work
1986323,Siddhartha,Nambiar,0,0,Operations Management
262988,George,Nancollas,9,3.9,Chemistry
2414264,Nils,Napp,6,2.7,Computer Science
2518213,Ariana,Nash,2,3.0,English
2158235,Claire,Nashar,3,4.7,English
2461729,Gabriella,Nassif,8,3.1,Women's Studies
150407,Greg,Natale,22,4.3,Theater
2522357,Kross,Nathan,2,4.5,Finance
2522357,Kross,Nathan,2,4.5,Finance
1570712,Amy,Natiella,1,4.5,Sociology
2537642,Kathleen,Naughton,1,4.0,English
654748,Evelyn,Navarre,37,4.7,American Studies
1663868,Deborah,Naybor,12,4.8,Geography
834910,Shadi,Nazarian,4,1.0,Architecture
2788080,Christopher,Nebelecky,0,0,Engineering
2651633,Sriram,Neelamegham,1,4.0,Chemistry
1928800,Maria,Negrete,5,2.1,Romance Languages & Lit
1964597,Jacob ,Neiheisel,22,3.9,Political Science
2011178,Brian,Neil,0,0,English
984363,Mary,Nell Trautner,11,4.0,Sociology
1505310,Jon,Nelson,9,5.0,Music
387875,Karen,Nemeth,3,4.5,Not Specified
957226,Vasiliki,Neofotistos,2,3.8,Anthropology
2236648,Ariel,Nereson,3,5.0,Theater
1730728,Aimee,Neri,8,2.3,Social Work
984622,Kathleen,Nesper,46,2.5,Accounting
1386466,Valerie,Nesset,16,3.3,Library Science
562472,Amy,Nestor,14,4.0,English
2070850,Robert,Neubert,11,4.3,Operations Management
1153198,A,Neumann,16,2.8,Psychology
1235113,D T,Newhouse,2,4.2,History
1787870,Samantha,Newmark,0,0,Writing
1743003,Jake,Newsome,2,5.0,History
1464116,Kristen,NG,1,4.5,Political Science
1509744,Hung,Ngo,12,4.5,Computer Science
1509744,Hung,Ngo,12,4.5,Computer Science
2357672,Tim,Nguyen,4,2.0,Finance
2357672,Tim,Nguyen,4,2.0,Finance
2357672,Tim,Nguyen,4,2.0,Finance
2357672,Tim,Nguyen,4,2.0,Finance
2203668,Katie,Niblock,2,4.5,Managerial Science
2544135,Margaret,Nichols,6,1.7,Mathematics
503255,Gary,Nickard,14,4.3,Fine Arts
2755120,David,Nickens,0,0,Chemistry
261744,Peter,Nickerson,3,5.0,Medicine
261744,Peter,Nickerson,3,5.0,Medicine
1112379,Daniel,Nickolai,25,4.5,Social Science
2775933,Christpher,Nickson,1,5.0,Law
1611768,Nicholas,Nicoletti,2,4.5,Social Science
1611768,Nicholas,Nicoletti,2,4.5,Social Science
1848409,John,Nicponski,29,1.9,Mathematics
1092488,Xiaofeng,Nie,4,3.3,Engineering
2088797,Mark Anthony,Nieland,8,3.3,Mathematics
915506,Minna,Niemi,13,3.0,English
1126804,Carl,Nightingale,25,3.2,History
1126804,Carl,Nightingale,25,3.2,History
2229732,Alexander,Nikolaev,2,2.5,Engineering
775486,Kalliopi,Nikolopoulou,49,2.7,Literature
2268834,Md S Q Zulkar,Nine,3,4.7,Computer Science
92346,Johannes,Nitsche,19,4.3,Engineering
2417073,Jay,Nixon,9,3.6,Women's Studies
1214229,Thomas,Nochajski,6,3.0,Social Work
2133153,Ariane,Nomikos,8,4.0,Philosophy
1692798,John,Noonan,1,5.0,Film
150413,Cathy,Norgren,28,3.3,Theater
2519744,Sara,Norrevik,3,2.7,Political Science
1925010,Benjamin,Norris,1,4.0,Mathematics
1765361,Nick,Notarius,2,4.8,Business
2115506,Mostafa,Nouh,44,4.8,Mech.  Aerospace Engineering
2425028,Emily,Novak,1,5.0,Women's Studies
1837893,Donald,Nowak,7,4.8,Psychology
78676,Yoshiko,Nozaki,3,3.3,Education
1757658,John,Nuchereno,6,5.0,Law
1660259,Jeff,Nudd,2,5.0,Accounting
2085971,Michael,Nugent,5,5.0,Business
2194938,Ericka,Nus,51,2.9,Psychology
2472724,Vidanage,Nuwan,2,2.5,Physics
509835,Danuta,Nycz,42,4.3,Languages
750861,Jessica,Nyrop,29,3.3,Health Science
1530971,CA,O'Brien,3,4.5,Social Science
2387490,Erin,O'Brien-Wilson,2,3.0,Communicative Disorders
2014110,Keely,O'Connell,2,5.0,Education
1779968,Jerome,O'Connor,4,1.0,Engineering
1779968,Jerome,O'Connor,4,1.0,Engineering
600394,Kathy,O'Donnell,15,3.5,Accounting
2337805,Shasti,O'Leary Soudant,3,5.0,Art
2560953,Aisha,O'Malley,0,0,Business
2424173,Aisha,O'Mally,15,2.9,Management
1079843,Shayne,O'Neil,2,1.0,Architecture
2059350,Bridget,O'Neill,0,0,English
2059350,Bridget,O'Neill,0,0,English
1733837,Anthony,O'Rourke,4,2.9,Law
2341224,Laura,Obernesser,6,4.8,Sociology
2453308,Heather,Ochs-Balcom,3,3.3,Health Science
1861897,Ashlesha,Odak,0,0,Biochemistry
2575223,Tolulope,Odunsi,10,3.9,Law
1616400,Socrates,Of Athens,1,5.0,Philosophy
619134,Joseph,Ogden,6,3.4,Finance
1980960,Mopelolade,Ogunbowale,10,3.6,American Studies
1463497,Sang-Yong,OH,6,3.4,Economics
1463497,Sang-Yong,OH,6,3.4,Economics
1463497,Sang-Yong,OH,6,3.4,Economics
1463497,Sang-Yong,OH,6,3.4,Economics
1463497,Sang-Yong,OH,6,3.4,Economics
2232772,Jiwon,Ohm,4,5.0,English
2121715,Nnedi,Okorafor,0,0,English
2023184,Molli,Oldenburg,3,2.5,Nursing
1486860,Andrew,Olewnik,6,3.4,Engineering
397474,Catherine,Olsen,39,3.0,Mathematics
1470507,Kate,Olson,3,2.8,Biology
2679980,Kelly,Omel,1,1.0,Law
2679980,Kelly,Omel,1,1.0,Law
2036970,Grace,Ong,0,0,Psychology
2036970,Grace,Ong,0,0,Psychology
2358571,John,Opera,3,5.0,Fine Arts
2551068,Yotam,Ophir,6,4.7,Communication
2341826,Jeffrey,Oregero,12,4.3,Mathematics
1849819,Adam,Orenstein,31,3.5,Mathematics
1697782,Johanna,Oreskovic,6,3.0,Law
2094522,Heather,Orom,0,0,Social Science
1963958,Jose,Orozco Rodriguez,2,3.0,Mathematics
750,Raymond,Orrange,90,3.8,Managerial Science
2292304,Erkin,Orzay,0,0,Architecture
2759926,Chris,Osterhoudt,0,0,Architecture
470175,Jamie,Ostrov,42,3.0,Psychology
1561641,Rafal,Oszwaldowski,4,2.4,Physics
2573267,Susan,Ott,1,3.0,Education
343754,Keith,Otterbein,7,3.6,Anthropology
334967,Elizabeth,Otto,25,3.5,Art History
334967,Elizabeth,Otto,25,3.5,Art History
2344152,Erasmus,Oware,1,3.0,Geology
1780221,Nora,Owen,5,2.3,Languages
1019737,Richard,Owens,7,5.0,English
1019737,Richard,Owens,7,5.0,English
1906306,Jessica,Owley,4,3.0,Law
1492435,Banu,Ozel,0,0,English
2031231,Aykun,Ozgen,1,5.0,History
2787304,Maria,Pabico,1,1.0,Art
2166691,Luis,Pacheco,0,0,Languages
623619,Sasha,Pack,21,3.8,History
1851296,Amber,Packard,1,4.0,Education
1000810,Dimitris,Pados,5,4.7,Engineering
2522986,Miriam,Paeslack,2,2.5,Art History
1713246,George,Page,4,1.4,Urban & Regional Planning
2628094,Kathleen,Paige,0,0,Psychology
883885,Sree-Krishna,Palaparthi,17,3.4,Mathematics
2493243,Tia,Palermo,2,4.5,Health Science
2188198,Harvey,Palmer,5,3.4,Political Science
1317016,Victoria,Palmisano,3,4.5,Psychology
2255885,Natalia,Pamula,1,2.0,English
1416815,Christy,Panagakis,1,5.0,Sociology
2601889,Anupriya,Pandey,1,5.0,Sociology
2635054,Zaviera,Panlilio,10,3.5,Psychology
2101540,Patricia,Pantano,22,1.8,English
826639,Michael,Paolini,33,4.2,Management
826639,Michael,Paolini,33,4.2,Management
1026594,Stefanos,Papazaharias,6,4.8,Languages
1980549,David,Pape,5,1.9,Education
92309,James,Pappas,20,2.1,Ethnic Studies
788141,Victor,Paquet,6,2.3,Engineering
2242753,Natesh,Parashurama,15,2.3,Engineering
2452295,Elaine,Paravati,0,0,Psychology
1816613,Sang-Hee,Park,3,4.5,Linguistics
